transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,original_transaction_id,currency,notes_suspicious
T07709,U178,2020-10-14,Expense,Food,1350.0,Cash,Delhi,Salary via app,T07709,INR,False
T02392,U017,2022-04-05,Expense,Food,595.0,Cash,Mumbai,Grocery shopping cash,T02392,INR,False
T01268,U005,2020-09-12,Expense,Rent,1504.0,Cash,Pune,Netflix subscription,T01268,INR,False
T04902,U105,2020-04-10,Expense,Savings,218.0,UPI,Lucknow,Salary,T04902,INR,False
T01444,U085,2022-03-22,Expense,Rent,20.0,Cash,,Gift,T01444,INR,False
T08378,U050,2020-11-30,Expense,Food,64.0,Cash,Hyderabad,F3uOPCufxgRPZqcYaw,T08378,INR,True
T12984,U104,2020-10-11,Expense,Rent,17.0,Bank Transfer,Jaipur,Uber to office cash,T12984,INR,False
T05848,U090,2021-01-26,Expense,Utilities,1373.0,Cash,Pune,Course fee,T05848,INR,False
T13745,U065,2021-11-30,Expense,Food,1310.0,Card,Mumbai,Monthly rent,T13745,INR,False
T08289,U033,2019-01-13,Expense,Savings,612.0,Card,Chennai,,T08289,INR,False
T02120,U067,2019-06-02,Expense,Food,1023.0,Cash,Chennai,Grocery shopping via app,T02120,INR,False
T07024-2,U050,2019-10-10,Expense,Entertainment,1040.0,Card,Chennai,Dinner at resto,T07024,INR,False
T12283,U101,2019-11-03,Expense,Utilities,184.0,Cash,Jaipur,Uber to office,T12283,INR,False
T00002,U075,2019-03-04,Expense,Food,271.0,Card,Bengaluru,,T00002,INR,False
T01753,U037,2020-11-25,Expense,Food,2899.0,Bank Transfer,Pune,,T01753,INR,False
T08662,U081,2022-06-15,Income,Other Income,67484.0,Cash,Hyderabad,,T08662,INR,False
T09072,U041,2019-01-17,Expense,Utilities,115.0,Bank Transfer,mumbai,Doctor visit,T09072,INR,False
T04673,U074,2019-07-21,Expense,Travel,242.0,Cash,Pune,,T04673,INR,False
T09852,U025,2019-07-08,Expense,Utilities,361.0,UPI,Ahmedabad,Course fee,T09852,INR,False
T11955,U085,2019-08-02,Income,Other Income,59223.0,Card,Kolkata,Netflix subscription late,T11955,INR,False
T11431,U074,2022-07-24,Expense,Travel,129.0,Cash,Kolkata,,T11431,INR,False
T03826,U041,2019-04-04,Expense,Education,630.0,UPI,Pune,Gift,T03826,USD,False
T09669,U083,2019-10-07,Expense,Food,276.0,Bank Transfer,Lucknow,Paid electricity bill late,T09669,INR,False
T00261,U013,2021-11-08,Expense,Food,815.0,Cash,Jaipur,Grocery shopping ,T00261,INR,False
T11351,U017,2019-08-31,Expense,Travel,715.0,Bank Transfer,Kolkata,Paid electricity bill via app,T11351,INR,False
T04026,U058,2021-04-06,Expense,Food,1843.0,UPI,Pune,Grocery shopping,T04026,INR,False
T01224,U032,2019-05-10,Income,Other Income,32484.0,Bank Transfer,Delhi,Doctor visit ,T01224,INR,False
T10041,U007,2022-08-01,Expense,Utilities,320.0,Bank Transfer,Mumbai,Paid electricity bill,T10041,INR,False
T01378,U159,2019-08-27,Expense,Rent,59.0,Bank Transfer,hyderabad,Salary,T01378,INR,False
T11234,U035,2022-06-01,Income,Salary,54866.0,Bank Transfer,Hyderabad,Course fee cash,T11234,USD,False
T07307,U104,2019-11-26,Income,Bonus,90828.0,Bank Transfer,Ahmedabad,,T07307,INR,False
T09414,U006,2020-07-17,Expense,Savings,78.0,Card,Mumbai,Monthly rent,T09414,INR,False
T09598,U161,2022-11-14,Expense,Utilities,1650.0,Card,Hyderabad,Netflix subscription,T09598,INR,False
T13759,U031,2020-05-23,Income,Other Income,43561.0,Card,ahmedabad,Netflix subscription,T13759,INR,False
T00536,U046,2020-08-29,Expense,Food,93.0,Cash,Kolkata,Salary,T00536,INR,False
T07992,U082,2019-10-28,Expense,Savings,62.0,Card,Hyderabad,Monthly rent,T07992,INR,False
T06519,U172,2019-08-23,Expense,Food,219.0,Bank Transfer,Ahmedabad,Uber to office late,T06519,INR,False
T02213,U129,2020-05-25,Income,Bonus,49679.0,Card,Mumbai,Paid electricity bill,T02213,INR,False
T06278,U097,2021-07-08,Expense,Entertainment,,Card,Jaipur,Dinner at resto,T06278,,False
T12250,U083,2021-05-21,Expense,Rent,732.0,Cash,Mumbai,,T12250,INR,False
T07888,U183,2021-04-09,Expense,Rent,373.0,UPI,Bengaluru,Paid electricity bill,T07888,INR,False
T14056,U092,2021-01-25,Expense,Savings,266.0,Cash,Mumbai,Grocery shopping,T14056,INR,False
T09136,U082,2022-03-06,Expense,Rent,97.0,Card,Mumbai,Salary via app,T09136,INR,False
T04503,U060,2020-06-03,Expense,Rent,765.0,Card,chennai,Doctor visit,T04503,INR,False
T08434,U118,2021-12-22,Expense,Rent,82.0,UPI,Delhi,Doctor visit cash,T08434,INR,False
T01927,U115,2022-06-11,Expense,Food,331.0,Cash,hyderabad,Monthly rent,T01927,INR,False
T02604,U106,2019-05-20,Expense,Food,215.0,Bank Transfer,Chennai,Course fee late,T02604,INR,False
T00527,U101,2019-03-10,Expense,Rent,7512.0,UPI,Kolkata,Netflix subscription via app,T00527,INR,False
T07967,U141,2022-01-21,Expense,Food,231.0,Bank Transfer,,Netflix subscription,T07967,INR,False
T11978,U192,2019-02-22,Expense,Rent,215.0,Cash,,Doctor visit,T11978,USD,False
T01160,U032,2022-09-28,Expense,Education,999999.0,UPI,Chennai,3JhgcAqMdqIrtjjV,T01160,INR,True
T13661,U126,2022-10-10,Income,Salary,57283.0,Bank Transfer,Chennai,Course fee,T13661,INR,False
T12365,U136,2022-04-04,Expense,Food,921.0,Bank Transfer,Ahmedabad,Netflix subscription late,T12365,INR,False
T02961,U092,2020-06-03,Expense,Travel,38.0,Card,Bengaluru,Doctor visit,T02961,INR,False
T02253,U069,2022-07-19,Expense,Travel,156.0,UPI,Delhi,Grocery shopping cash,T02253,INR,False
T02089,U176,2022-04-15,Income,Bonus,71560.0,Cash,Bengaluru,Course fee,T02089,INR,False
T06228,U025,2022-08-13,Expense,Entertainment,600.0,Card,KOLKATA,8RbS0jj0lfThE5,T06228,INR,False
T04526,U175,2019-07-17,Expense,Food,415.0,Card,Jaipur,Paid electricity bill,T04526,INR,False
T06163,U043,2022-11-27,Income,Bonus,55816.0,Bank Transfer,Ahmedabad,Dinner at resto late,T06163,INR,False
T10518,U050,2022-12-07,Expense,Others,188.0,Cash,Ahmedabad,Doctor visit,T10518,INR,False
T14029,U034,2022-08-31,Expense,Rent,508.0,Card,Pune,Course fee late,T14029,INR,False
T13671,U080,2022-12-20,Expense,Food,307.0,UPI,Jaipur,Dinner at resto,T13671,INR,False
T06904,U039,2020-02-16,Expense,Food,2463.0,Card,Mumbai,Salary,T06904,USD,False
T09764,U062,2019-10-22,Expense,Rent,66.0,UPI,,Grocery shopping,T09764,INR,False
T09671,U171,2019-07-08,Expense,Travel,326.0,Cash,Pune,Course fee ,T09671,INR,False
T12181,U176,2019-03-01,Expense,Rent,1696.0,Bank Transfer,Jaipur,Netflix subscription,T12181,INR,False
T14000,U164,2019-02-08,Expense,Entertainment,17.0,Card,Hyderabad,Netflix subscription,T14000,INR,False
T04350,U015,2021-05-15,Expense,Others,103.0,UPI,Jaipur,u7INEJv2,T04350,INR,False
T07318,U122,2020-09-13,Expense,Utilities,229.0,UPI,,,T07318,INR,False
T00321,U169,2019-09-09,Expense,Savings,276.0,Card,Hyderabad,Gift late,T00321,USD,False
T06145,U130,2022-10-24,Expense,Rent,670.0,Cash,Pune,Monthly rent,T06145,INR,False
T05043,U111,2022-02-14,Income,Other Income,41365.0,Card,Ahmedabad,Course fee,T05043,INR,False
T12408,U182,2019-01-11,Expense,Food,2464.0,UPI,Lucknow,Gift,T12408,INR,False
T01085,U088,2022-07-13,Expense,Utilities,127.0,UPI,Kolkata,Uber to office,T01085,INR,False
T12772,U173,2019-12-02,Expense,Others,,UPI,Mumbai,ZqpLnJpy63GPgVQsd,T12772,,True
T07429,U179,2021-05-03,Income,Bonus,57206.0,Card,Jaipur,Dinner at resto,T07429,INR,False
T11845,U162,2022-01-28,Income,Salary,58212.0,,Delhi,zirUwCjj1gYsGEj,T11845,USD,True
T01192,U074,2019-09-15,Expense,Food,2225.0,Bank Transfer,Hyderabad,Salary,T01192,INR,False
T03828,U017,2022-03-20,Expense,Others,4828.0,Card,Lucknow,Monthly rent,T03828,INR,False
T08813,U081,2022-11-18,Expense,Rent,23.0,Cash,Chennai,,T08813,INR,False
T10291,U162,2020-01-12,Income,Other Income,70684.0,Bank Transfer,Mumbai,Monthly rent,T10291,INR,False
T04847,U113,2020-11-28,Expense,Entertainment,52.0,,Hyderabad,Monthly rent,T04847,INR,False
T07090,U066,2020-09-22,Expense,Food,42.0,Card,Lucknow,Doctor visit,T07090,INR,False
T13386,U040,2022-03-03,Expense,Savings,96.0,UPI,Kolkata,Paid electricity bill late,T13386,INR,False
T02804,U104,2022-02-10,Expense,Others,243.0,Bank Transfer,Chennai,Monthly rent cash,T02804,USD,False
T01865,U077,2019-12-04,Expense,Others,1928.0,Bank Transfer,Chennai,Salary,T01865,INR,False
T07161,U003,2022-03-18,Expense,Rent,977.0,Cash,PUNE,Monthly rent via app,T07161,INR,False
T06055,U176,2022-08-05,Expense,Savings,1581.0,Cash,Mumbai,Paid electricity bill,T06055,INR,False
T10488,U020,2020-01-20,Income,Other Income,68103.0,Card,Mumbai,Gift,T10488,INR,False
T10152,U178,2021-11-15,Expense,Rent,18.0,Bank Transfer,Pune,Course fee via app,T10152,INR,False
T11573,U079,2020-07-30,Expense,Food,195.0,UPI,Pune,Monthly rent ,T11573,INR,False
T08770,U074,2020-02-03,Expense,Travel,67.0,Bank Transfer,Bengaluru,Gift ,T08770,INR,False
T09588,U150,2022-10-02,Expense,Food,595.0,Bank Transfer,Bengaluru,3Bf0LiqgIXS6qJd,T09588,INR,True
T06280,U108,2020-05-09,Expense,Others,477.0,UPI,Delhi,Netflix subscription,T06280,INR,False
T10947,U037,2020-04-17,Expense,Entertainment,2176.0,Bank Transfer,Ahmedabad,Paid electricity bill,T10947,INR,False
T01806,U080,2021-10-26,Expense,Savings,258.0,UPI,Chennai,Uber to office,T01806,USD,False
T11047,U124,2020-01-22,Expense,Food,239.0,Cash,Pune,Paid electricity bill cash,T11047,INR,False
T14675,U097,2019-03-03,Expense,Entertainment,1744.0,UPI,Mumbai,Uber to office via app,T14675,INR,False
T14746,U180,2019-09-02,Expense,Rent,5359.0,Bank Transfer,Hyderabad,Grocery shopping,T14746,INR,False
T04367,U002,2021-10-17,Expense,Education,327.0,UPI,Delhi,Course fee late,T04367,USD,False
T08363,U069,2022-03-17,Expense,Food,6389.0,Bank Transfer,BENGALURU,Grocery shopping ,T08363,INR,False
T02042,U152,2019-12-29,Income,Bonus,39412.0,UPI,Ahmedabad,Uber to office,T02042,INR,False
T04441,U189,2021-01-08,Expense,Travel,524.0,UPI,Chennai,Gift ,T04441,INR,False
T01234,U012,,Expense,Food,129.0,Card,Bengaluru,Grocery shopping,T01234,INR,False
T05912,U102,2019-01-11,Income,Other Income,64409.0,UPI,Delhi,,T05912,INR,False
T14431,U112,2022-02-10,Expense,Rent,1062.0,Cash,Pune,Uber to office cash,T14431,INR,False
T05170,U155,2022-07-05,Income,Other Income,71903.0,,Hyderabad,,T05170,INR,False
T07388,U156,2020-06-06,Expense,Food,650.0,Cash,Lucknow,Doctor visit,T07388,INR,False
T14328,U159,2019-07-30,Expense,Food,220.0,UPI,Mumbai,Paid electricity bill ,T14328,INR,False
T03820,U146,2020-11-20,Expense,Utilities,1081.0,Cash,Lucknow,Gift,T03820,INR,False
T13655-2,U184,2021-11-14,Expense,Food,110.0,Bank Transfer,Ahmedabad,Monthly rent,T13655,INR,False
T09468,U025,2021-01-26,Expense,Food,293.0,UPI,Bengaluru,,T09468,INR,False
T14057,U061,2019-09-06,Income,Salary,36680.0,Cash,Mumbai,Monthly rent,T14057,INR,False
T11311,U004,2022-11-14,Expense,Health,1405.0,Cash,Delhi,Dinner at resto,T11311,INR,False
T02950,U181,2019-05-25,Income,Bonus,27496.0,Bank Transfer,Pune,Monthly rent,T02950,INR,False
T08462,U066,2020-02-25,Expense,Rent,416.0,Bank Transfer,Mumbai,MD9wSMiW5v7IYEr0D27I,T08462,INR,True
T01891,U048,2019-02-07,Expense,Rent,234.0,Bank Transfer,Chennai,,T01891,INR,False
T00678,U126,2022-07-02,Expense,Others,2029.0,Cash,Kolkata,Grocery shopping,T00678,INR,False
T03098,U008,2019-03-23,Income,Bonus,86907.0,UPI,Lucknow,,T03098,INR,False
T12592,U091,2020-08-22,Expense,Education,57.0,Bank Transfer,Bengaluru,Gift,T12592,INR,False
T13157,U171,2021-03-05,Income,Other Income,45583.0,Bank Transfer,Mumbai,Monthly rent,T13157,INR,False
T12728,U029,2020-12-31,Expense,Food,480.0,UPI,Bengaluru,LaaI0Oql910jb,T12728,INR,False
T01297,U012,2020-09-25,Expense,Utilities,74.0,UPI,Kolkata,,T01297,INR,False
T07629,U103,,Expense,Savings,954.0,Bank Transfer,ahmedabad,,T07629,INR,False
T04392,U167,2021-08-10,Expense,Others,131.0,Bank Transfer,Bengaluru,Paid electricity bill,T04392,INR,False
T05167,U068,2021-04-28,Expense,Rent,242.0,UPI,Hyderabad,Monthly rent,T05167,INR,False
T04150,U098,2019-09-08,Expense,Food,366.0,Cash,Mumbai,Gift,T04150,INR,False
T11593,U134,2019-10-02,Expense,Rent,253.0,UPI,Jaipur,Dinner at resto,T11593,INR,False
T00170-1,U133,2022-10-08,Income,Salary,54120.0,Card,Bengaluru,Monthly rent,T00170,INR,False
T02240,U075,2020-09-06,Expense,Rent,-168.0,Cash,Pune,Monthly rent via app,T02240,INR,False
T03901,U031,2022-07-25,Expense,Utilities,2293.0,Card,Pune,Z6oS0eQUK69mmpOpZK,T03901,INR,True
T09832,U185,2020-02-18,Expense,Travel,371.0,Card,Bengaluru,,T09832,INR,False
T08009,U088,2020-07-13,Expense,Rent,773.0,,Chennai,Salary,T08009,INR,False
T03343,U126,2020-02-29,Expense,Education,182.0,UPI,PUNE,Netflix subscription,T03343,INR,False
T06103,U117,2021-01-02,Income,Bonus,64642.0,Bank Transfer,Bengaluru,Grocery shopping,T06103,INR,False
T08494,U067,2020-12-02,Expense,Travel,4680.0,Bank Transfer,Kolkata,Netflix subscription,T08494,INR,False
T00366,U124,2021-06-27,Expense,Rent,43.0,Card,Pune,Uber to office cash,T00366,INR,False
T04199,U089,2019-04-22,Expense,Rent,681.0,Card,,Paid electricity bill,T04199,INR,False
T14669,U058,2019-08-27,Expense,Food,76.0,UPI,Hyderabad,Doctor visit,T14669,INR,False
T02796,U171,2022-05-18,Expense,Food,57.0,,Ahmedabad,QCBI8rEsaTpKgGw,T02796,INR,True
T06828,U144,2020-03-30,Expense,Rent,72.0,Cash,Jaipur,Salary,T06828,INR,False
T03695,U166,2020-06-16,Income,Bonus,69028.0,Cash,Hyderabad,Course fee,T03695,INR,False
T09050,U015,2019-02-27,Expense,Rent,1560.0,Card,Mumbai,Salary,T09050,INR,False
T04406,U047,2021-10-08,Expense,Rent,43.0,UPI,Jaipur,Uber to office,T04406,INR,False
T03006,U108,2020-02-19,Expense,Rent,323.0,Cash,hyderabad,Dinner at resto,T03006,INR,False
T13153,U156,2021-11-08,Expense,Travel,76.0,Bank Transfer,Kolkata,Gift cash,T13153,INR,False
T13203,U038,2022-01-28,Income,Other Income,48442.0,Card,Hyderabad,Grocery shopping,T13203,INR,False
T03255,U131,2022-03-19,Income,Salary,55306.0,Card,Ahmedabad,Course fee,T03255,INR,False
T00545,U097,2021-11-17,Expense,Food,72.0,Cash,,,T00545,INR,False
T05448,U111,,Expense,Entertainment,216.0,UPI,Bengaluru,,T05448,INR,False
T10557,U179,2019-08-22,Expense,Education,767.0,Cash,Lucknow,Monthly rent,T10557,INR,False
T11881,U002,2020-07-17,Expense,Rent,1580.0,UPI,Lucknow,Grocery shopping,T11881,USD,False
T04486,U170,2020-08-01,Expense,Food,2080.0,Card,,,T04486,INR,False
T11062,U107,2022-04-28,Expense,Travel,855.0,Card,Ahmedabad,Course fee,T11062,INR,False
T04947,U029,2019-10-30,Expense,Savings,561.0,UPI,Chennai,Salary cash,T04947,INR,False
T10063,U100,2019-10-05,Expense,Others,359.0,Cash,Jaipur,Dinner at resto,T10063,INR,False
T05957,U162,2022-01-31,Expense,Utilities,774.0,Bank Transfer,Kolkata,Uber to office cash,T05957,INR,False
T12536,U108,2020-07-12,Expense,Utilities,78.0,Bank Transfer,Bengaluru,,T12536,INR,False
T11424,U033,2019-11-21,Income,Bonus,51963.0,Cash,Mumbai,Salary ,T11424,INR,False
T06261,U152,2022-06-30,Expense,Food,764.0,Card,Kolkata,Dinner at resto,T06261,INR,False
T06359,U167,2020-05-15,Expense,Rent,645.0,Card,hyderabad,Salary cash,T06359,INR,False
T05142,U189,2022-08-19,Expense,Rent,227.0,Bank Transfer,Lucknow,Doctor visit,T05142,INR,False
T01895,U025,2022-11-30,Expense,Travel,999999.0,Card,Delhi,Course fee,T01895,INR,False
T09377,U108,2022-01-22,Expense,Food,281.0,Cash,Pune,Netflix subscription,T09377,INR,False
T14300,U030,2022-08-28,Expense,Food,35.0,Card,Hyderabad,Netflix subscription,T14300,INR,False
T03005,U167,2020-03-16,Expense,Food,1933.0,Cash,bengaluru,,T03005,INR,False
T01899,U049,2022-04-25,Expense,Rent,252.0,Card,Jaipur,Course fee ,T01899,INR,False
T00833,U082,,Expense,Food,139.0,Cash,Mumbai,Gift cash,T00833,INR,False
T06324,U044,2019-10-26,Expense,Others,47.0,Bank Transfer,Lucknow,Uber to office,T06324,INR,False
T08883,U145,2022-12-31,Expense,Entertainment,252.0,Bank Transfer,Chennai,Salary,T08883,INR,False
T14333,U017,2021-03-16,Expense,Food,57.0,Card,Jaipur,Grocery shopping,T14333,INR,False
T11969,U085,2021-05-24,Income,Bonus,58154.0,Cash,Jaipur,Monthly rent,T11969,INR,False
T08127,U091,2019-09-09,Expense,Rent,949.0,Bank Transfer,Kolkata,Course fee,T08127,INR,False
T01513,U066,2020-10-25,Expense,Utilities,2687.0,Card,bengaluru,Dinner at resto,T01513,INR,False
T06363,U176,2021-04-01,Income,Bonus,59703.0,Card,Delhi,Gift,T06363,INR,False
T07771,U030,2020-06-16,Expense,Others,369.0,Cash,chennai,Uber to office ,T07771,INR,False
T14847,U060,2021-11-30,Expense,Travel,11451.0,Card,Pune,Gift ,T14847,INR,False
T03883,U011,2019-02-25,Expense,Rent,583.0,UPI,Hyderabad,Salary,T03883,INR,False
T01076,U041,2019-07-18,Income,Salary,39797.0,Card,Bengaluru,Netflix subscription,T01076,INR,False
T02203,U107,2022-06-10,Income,Salary,66935.0,UPI,Jaipur,Salary late,T02203,INR,False
T07998,U030,2020-03-30,Income,Other Income,61365.0,Card,,Dinner at resto via app,T07998,INR,False
T06454,U188,2020-02-10,Expense,Rent,124.0,UPI,Ahmedabad,t9DwElIYG,T06454,INR,False
T02112,U021,2021-06-30,Income,Bonus,27300.0,UPI,Delhi,Uber to office,T02112,INR,False
T10418,U094,2020-02-11,Income,Bonus,70434.0,Cash,Pune,Salary via app,T10418,INR,False
T07890,U093,2019-08-20,Income,Salary,68951.0,Cash,Bengaluru,Doctor visit,T07890,INR,False
T11021,U041,2022-12-22,Income,Other Income,84389.0,Bank Transfer,Pune,Gift,T11021,INR,False
T07063,U034,2021-02-16,Expense,Savings,2579.0,UPI,Kolkata,Uber to office late,T07063,INR,False
T02603,U145,2022-06-20,Expense,Rent,358.0,Card,Delhi,Dinner at resto,T02603,INR,False
T10139,U029,2021-11-09,Expense,Entertainment,110.0,Card,Ahmedabad,Course fee late,T10139,INR,False
T07379,U013,2022-04-25,Expense,Food,8077.0,Cash,Mumbai,Course fee,T07379,INR,False
T08392,U116,2021-08-15,Expense,Food,2983.0,UPI,Pune,Gift,T08392,INR,False
T08945,U057,2021-09-19,Expense,Rent,1116.0,Cash,Lucknow,Course fee,T08945,INR,False
T07212,U176,2019-04-26,Expense,Rent,1159.0,UPI,delhi,W19psSdSk,T07212,INR,False
T01362,U098,2019-07-31,Expense,Rent,384.0,Bank Transfer,Bengaluru,Uber to office,T01362,INR,False
T10875,U002,2019-02-23,Expense,Rent,144.0,Card,Chennai,,T10875,INR,False
T11477,U048,2022-01-03,Expense,Food,540.0,Bank Transfer,Jaipur,Gift cash,T11477,INR,False
T01836,U171,2020-09-08,Expense,Entertainment,74.0,UPI,Hyderabad,Course fee,T01836,INR,False
T08556,U154,2019-06-07,Expense,Utilities,948.0,Card,Mumbai,Grocery shopping,T08556,INR,False
T02765,U086,2022-02-13,Expense,Rent,161.0,Cash,Bengaluru,Gift,T02765,INR,False
T09328,U145,2020-08-02,Expense,Food,391.0,Cash,Chennai,Dinner at resto,T09328,INR,False
T11405,U123,2021-12-25,Expense,Rent,63.0,Cash,Delhi,Course fee,T11405,INR,False
T06916,U124,2022-04-01,Expense,Travel,226.0,Cash,Delhi,,T06916,INR,False
T03808,U148,2019-06-03,Expense,Utilities,364.0,Bank Transfer,,Monthly rent,T03808,INR,False
T06524,U150,2020-12-07,Expense,Utilities,80.0,Card,Bengaluru,Doctor visit,T06524,USD,False
T01680,U169,2021-11-05,Expense,Food,1262.0,Cash,Chennai,Dinner at resto ,T01680,INR,False
T02357,U049,2022-02-25,Expense,Rent,846.0,Bank Transfer,delhi,Monthly rent,T02357,INR,False
T08664,U151,2021-11-25,Income,Salary,58712.0,Card,DELHI,,T08664,INR,False
T09815,U124,2020-05-12,Expense,Rent,726.0,Cash,Hyderabad,Netflix subscription,T09815,INR,False
T06617,U139,2021-11-19,Expense,Others,117.0,Cash,Kolkata,Gift,T06617,INR,False
T14190,U118,2019-09-08,Expense,Utilities,121.0,Bank Transfer,Mumbai,Uber to office ,T14190,INR,False
T13952,U063,2021-11-24,Income,Other Income,57791.0,UPI,Mumbai,,T13952,INR,False
T12290,U007,2019-11-30,Expense,Utilities,122.0,Cash,Chennai,Grocery shopping late,T12290,INR,False
T11207,U143,2020-10-18,Expense,Utilities,300.0,UPI,Pune,Course fee,T11207,INR,False
T04811,U185,2022-10-18,Income,Bonus,35275.0,UPI,Lucknow,Monthly rent,T04811,INR,False
T14244,U162,2022-03-10,Expense,Rent,1499.0,Card,Kolkata,Grocery shopping late,T14244,INR,False
T02069,U026,2022-03-31,Expense,Rent,1119.0,Bank Transfer,,Monthly rent,T02069,INR,False
T04390,U156,2021-04-21,Expense,Others,146.0,Card,Lucknow,Salary,T04390,INR,False
T00880,U177,2021-07-22,Expense,Education,531.0,Card,Ahmedabad,Paid electricity bill,T00880,INR,False
T06910,U144,2021-09-12,Income,Salary,58305.0,Cash,Pune,Grocery shopping cash,T06910,INR,False
T14998,U150,2021-01-13,Expense,Rent,726.0,Cash,Delhi,Paid electricity bill,T14998,INR,False
T11990,U143,2022-04-17,Income,Salary,56645.0,Card,Jaipur,Dinner at resto ,T11990,INR,False
T04960,U120,2022-03-17,Expense,Rent,79.0,UPI,Mumbai,Grocery shopping,T04960,INR,False
T08951,U027,2020-04-16,Expense,Savings,296.0,Card,Ahmedabad,H0iBrvgKYgge,T08951,INR,False
T03122,U045,2021-03-03,Expense,Food,423.0,UPI,Chennai,Grocery shopping cash,T03122,INR,False
T10595,U093,2022-12-30,Expense,Utilities,665.0,Cash,Bengaluru,Netflix subscription,T10595,INR,False
T07096,U105,2020-03-21,Expense,Utilities,2258.0,Card,jaipur,Gift cash,T07096,INR,False
T10252,U083,2020-12-28,Expense,Utilities,598.0,UPI,Bengaluru,Grocery shopping,T10252,USD,False
T13489,U076,2019-08-19,Expense,Food,898.0,Card,Lucknow,Salary cash,T13489,INR,False
T04479,U014,2022-01-21,Expense,Food,205.0,Cash,Pune,Netflix subscription,T04479,INR,False
T10770,U188,2022-07-14,Expense,Travel,115.0,Card,Pune,,T10770,INR,False
T10104,U170,2021-06-16,Expense,Others,196.0,Cash,Lucknow,Course fee,T10104,INR,False
T06742,U177,2019-06-01,Expense,Rent,175.0,Bank Transfer,KOLKATA,Salary ,T06742,INR,False
T12923,U009,2021-09-30,Expense,Travel,133.0,Cash,Mumbai,yEeMXPjCqte8Mh3zyAms,T12923,INR,True
T01021,U177,2021-11-17,Expense,Food,80.0,Bank Transfer,Lucknow,Salary late,T01021,INR,False
T01074,U016,2020-10-29,Expense,Entertainment,851.0,UPI,Ahmedabad,Grocery shopping,T01074,INR,False
T05850,U147,2020-02-09,Expense,Rent,377.0,Cash,Jaipur,Netflix subscription,T05850,INR,False
T00059,U067,2020-03-17,Expense,Health,252.0,Card,Ahmedabad,Netflix subscription,T00059,USD,False
T09442,U177,2022-12-07,Expense,Rent,614.0,Card,Hyderabad,Monthly rent ,T09442,INR,False
T10487,U189,2019-04-13,Expense,Food,156.0,UPI,,Salary,T10487,INR,False
